id,ActivityEquation,BikingOrdinalScaleNum,BikingOrdinalScaleCat,Biking,BoatingOrdinalScaleNum,BoatingOrdinalScaleCat,Boating,CampingOrdinalScaleNum,CampingOrdinalScaleCat,Camping,FishingOrdinalScaleNum,FishingOrdinalScaleCat,Fishing,GardeningOrdinalScaleNum,GardeningOrdinalScaleCat,Gardening,GatheringOrdinalScaleNum,GatheringOrdinalScaleCat,Gathering,HikingOrdinalScaleNum,HikingOrdinalScaleCat,Hiking,HuntingOrdinalScaleNum,HuntingOrdinalScaleCat,Hunting,JoggingOrdinalScaleNum,JoggingOrdinalScaleCat,Jogging,PhotographyOrdinalScaleNum,PhotographyOrdinalScaleCat,Photography,RelaxOthersOrdinalScaleNum,RelaxOthersOrdinalScaleCat,RelaxOthers,RelaxMyselfOrdinalScaleNum,RelaxMyselfOrdinalScaleCat,RelaxMyself,RockClimbingOrdinalScaleNum,RockClimbingOrdinalScaleCat,RockClimbing,WalkingOrdinalScaleNum,WalkingOrdinalScaleCat,Walking,WildlifeOrdinalScaleNum,WildlifeOrdinalScaleCat,Wildlife,BENE_AESTH,BENE_CREATIVE,BENE_TRADITION,BENE_FOOD,BENE_ID,BENE_LIFELESSON,BENE_MENTALWB,BENE_EXER,BENE_FUN,BENE_FAMILIAR,BENE_SOCIAL,BENE_SPIRTUAL,BENE_CARE,BENE_R_AESTH,BENE_R_CREATIVE,BENE_R_TRADITION,BENE_R_FOOD,BENE_R_ID,BENE_R_LIFELESSON,BENE_R_MENTALWB,BENE_R_EXER,BENE_R_FUN,BENE_R_FAMILIAR,BENE_R_SOCIAL,BENE_R_SPIRITUAL,BENE_R_CARE,BENE_RB_AESTH,BENE_RB_CREATIVE,BENE_RB_TRADITION,BENE_RB_FOOD,BENE_RB_ID,BENE_RB_LIFELESSON,BENE_RB_MENTALWB,BENE_RB_EXER,BENE_RB_FUN,BENE_RB_FAMILIAR,BENE_RB_SOCIAL,BENE_RB_SPIRITUAL,BENE_RB_CARE,BenefitsRank[1],BenefitsRank[2],BenefitsRank[3],Unranked,UA v. FA,Zip,LSAD10,UATYP10,GeographyCat,GeographyCatNum,GeographyCatNumInverse,Age,BirthYear,GenderCat,GenderCatNum,GenderCatNumInverse,Gender,Race/EthnicityCatNum,Race/EthnicityCatNumInverse,Race/EthnicityCat,RaceEthnicit1[SQ001],RaceEthnicit1[SQ002],RaceEthnicit1[SQ003],RaceEthnicit1[SQ004],RaceEthnicit1[SQ005],RaceEthnicit1[SQ006],RaceEthnicit7[SQ007],IncomeCat,IncomeCatNum,IncomeCatNumInverse,Income,EmploymentCatNum,EmploymentCatNumInverse,EmploymentCat,Employment[SQ001],Employment[SQ002],Employment[SQ003],Employment[SQ004],Employment[SQ005],Employment[SQ006]
4339,A2  A1  A1  A2  A5  A1  A7  A1  A1  A1  A5  A5  A1  A8  A7   ,1,Less,A2,0,Doesn't do activity,A1,0,Doesn't do activity,A1,1,Less,A2,2,No change,A5,0,Doesn't do activity,A1,3,More,A7,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,2,No change,A5,2,No change,A5,0,Doesn't do activity,A1,3,More,A8,3,More,A7,6,5,6,1,5,4,7,6,7,5,3,5,4,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,A7,A5,A9,0,1,99,,99,99,99,99,36,1984,Male,0,1,A1,0,1,White,,,,,,,Y,Above Median Range,3,1,A5,0,1,All other fields,,,,Y,,
4341,A5  A5  A5  A1  A7  A6  A7  A1  A7  A1  A8  A7  A1  A7  A7   ,2,No change,A5,2,No change,A5,2,No change,A5,0,Doesn't do activity,A1,3,More,A7,3,More,A6,3,More,A7,0,Doesn't do activity,A1,3,More,A7,0,Doesn't do activity,A1,3,More,A8,3,More,A7,0,Doesn't do activity,A1,3,More,A7,3,More,A7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,A12,A7,A4,0,2,5465,75,U,Urban area,1,0,30,1990,Female,1,0,A2,0,1,White,,,,,,,Y,Below Median Range,1,3,A3,0,1,All other fields,,Y,,,,
4343,A1  A1  A1  A1  A8  A6  A8  A1  A8  A1  A8  A7  A1  A8  A8   ,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A8,3,More,A6,3,More,A8,0,Doesn't do activity,A1,3,More,A8,0,Doesn't do activity,A1,3,More,A8,3,More,A7,0,Doesn't do activity,A1,3,More,A8,3,More,A8,7,4,5,6,7,5,7,6,6,6,5,6,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,0,5301,76,C,Not urban area,0,1,33,1987,Female,1,0,A2,0,1,White,,,,,,,Y,Above Median Range,3,1,A6,0,1,All other fields,,,,,Y,
4344,A5  A7  A3  A5  A8  A5  A5  A7  A5  A7  A5  A6  A1  A6  A7   ,2,No change,A5,3,More,A7,1,Less,A3,2,No change,A5,3,More,A8,2,No change,A5,2,No change,A5,3,More,A7,2,No change,A5,3,More,A7,2,No change,A5,3,More,A6,0,Doesn't do activity,A1,3,More,A6,3,More,A7,7,6,7,7,7,7,7,7,7,7,7,7,7,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,A3,A4,A10,0,2,5658,99,R,Not urban area,0,1,68,1952,Male,0,1,A1,0,1,White,,,,,,,Y,Median Range,2,2,A4,1,0,Lost job,Y,,,,,
4346,A1  A1  A6  A6  A7  A1  A8  A1  A1  A7  A8  A8  A1  A7  A8   ,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A6,3,More,A6,3,More,A7,0,Doesn't do activity,A1,3,More,A8,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A7,3,More,A8,3,More,A8,0,Doesn't do activity,A1,3,More,A7,3,More,A8,7,7,5,5,7,7,7,7,7,7,7,7,7,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,A7,A12,A6,0,2,5488,76,C,Not urban area,0,1,70,1950,Female,1,0,A2,0,1,White,,,,,,,Y,Median Range,2,2,A4,0,1,All other fields,,,,,,Y
4348,A1  A1  A1  A1  A7  A1  A8  A1  A1  A7  A2  A8  A1  A8  A1   ,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A7,0,Doesn't do activity,A1,3,More,A8,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A7,1,Less,A2,3,More,A8,0,Doesn't do activity,A1,3,More,A8,0,Doesn't do activity,A1,7,4,5,1,4,5,7,7,7,4,4,7,4,0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,A5,A8,A12,0,1,5837,99,R,Not urban area,0,1,48,1972,Female,1,0,A2,0,1,White,,,,,,,Y,Median Range,2,2,A4,0,1,All other fields,,,,,Y,
4352,A5  A5  A5  A5  A5  A1  A4  A5  A1  A5  A2  A5  A1  A5  A5   ,2,No change,A5,2,No change,A5,2,No change,A5,2,No change,A5,2,No change,A5,0,Doesn't do activity,A1,1,Less,A4,2,No change,A5,0,Doesn't do activity,A1,2,No change,A5,1,Less,A2,2,No change,A5,0,Doesn't do activity,A1,2,No change,A5,2,No change,A5,7,7,5,5,7,5,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A11,99,99,0,2,5846,99,R,Not urban area,0,1,62,1958,Male,0,1,A1,0,1,White,,,,,,,Y,Above Median Range,3,1,A5,0,1,All other fields,,,,,,Y
4354,A6  A1  A1  A5  A5  A1  A6  A1  A5  A5  A6  A6  A1  A6  A1   ,3,More,A6,0,Doesn't do activity,A1,0,Doesn't do activity,A1,2,No change,A5,2,No change,A5,0,Doesn't do activity,A1,3,More,A6,0,Doesn't do activity,A1,2,No change,A5,2,No change,A5,3,More,A6,3,More,A6,0,Doesn't do activity,A1,3,More,A6,0,Doesn't do activity,A1,6,6,6,5,7,6,7,7,7,5,5,6,5,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,A7,A11,A8,0,1,5403,75,U,Urban area,1,0,31,1989,Female,1,0,A2,0,1,White,,,,,,,Y,Below Median Range,1,3,A3,1,0,Lost job,Y,,,,,
4355,A1  A4  A2  A5  A5  A1  A3  A5  A1  A7  A5  A6  A1  A1  A1   ,0,Doesn't do activity,A1,1,Less,A4,1,Less,A2,2,No change,A5,2,No change,A5,0,Doesn't do activity,A1,1,Less,A3,2,No change,A5,0,Doesn't do activity,A1,3,More,A7,2,No change,A5,3,More,A6,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,7,4,7,3,7,6,7,6,7,7,4,6,5,2,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,A7,A1,A10,0,1,5487,99,R,Not urban area,0,1,29,1991,Male,0,1,A1,0,1,White,,,,,,,Y,Median Range,2,2,A4,1,0,Lost job,Y,,,,,
4357,A7  A5  A2  A1  A1  A1  A3  A1  A8  A1  A2  A6  A1  A7  A6   ,3,More,A7,2,No change,A5,1,Less,A2,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,1,Less,A3,0,Doesn't do activity,A1,3,More,A8,0,Doesn't do activity,A1,1,Less,A2,3,More,A6,0,Doesn't do activity,A1,3,More,A7,3,More,A6,7,5,6,4,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A7,99,99,0,1,5602,76,C,Not urban area,0,1,32,1988,Female,1,0,A2,0,1,White,,,,,,,Y,99,99,99,99,0,1,All other fields,,,,Y,,
4358,A5  A5  A4  A1  A5  A8  A6  A1  A4  A6  A6  A5  A1  A6  A6   ,2,No change,A5,2,No change,A5,1,Less,A4,0,Doesn't do activity,A1,2,No change,A5,3,More,A8,3,More,A6,0,Doesn't do activity,A1,1,Less,A4,3,More,A6,3,More,A6,2,No change,A5,0,Doesn't do activity,A1,3,More,A6,3,More,A6,7,5,5,6,7,5,7,7,7,7,7,7,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,0,5602,76,C,Not urban area,0,1,54,1966,Male,0,1,A1,0,1,White,,,,,,,Y,Above Median Range,3,1,A6,0,1,All other fields,,,,Y,,
4359,A1  A1  A1  A1  A7  A1  A1  A1  A1  A1  A1  A8  A1  A8  A8   ,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A7,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A8,0,Doesn't do activity,A1,3,More,A8,3,More,A8,7,6,7,4,7,7,7,6,7,7,7,7,7,1,0,2,0,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,A1,A3,A5,0,2,5403,75,U,Urban area,1,0,72,1948,Female,1,0,A2,0,1,White,,,,,,,Y,Below Median Range,1,3,A3,0,1,All other fields,,,,,,Y
4361,A1  A2  A1  A1  A6  A6  A6  A1  A5  A1  A1  A6  A1  A7  A7   ,0,Doesn't do activity,A1,1,Less,A2,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A6,3,More,A6,3,More,A6,0,Doesn't do activity,A1,2,No change,A5,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A6,0,Doesn't do activity,A1,3,More,A7,3,More,A7,7,4,5,4,7,6,7,6,7,7,4,7,7,2,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,A7,A1,A13,0,1,5443,99,R,Not urban area,0,1,58,1962,Female,1,0,A2,0,1,White,,,,,,,Y,Above Median Range,3,1,A6,0,1,All other fields,,,,,Y,
4363,A1  A1  A1  A1  A6  A1  A4  A1  A8  A7  A4  A7  A1  A8  A6   ,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A6,0,Doesn't do activity,A1,1,Less,A4,0,Doesn't do activity,A1,3,More,A8,3,More,A7,1,Less,A4,3,More,A7,0,Doesn't do activity,A1,3,More,A8,3,More,A6,7,4,4,3,7,4,7,6,6,7,5,7,6,1,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,A1,A7,A8,0,1,5462,99,R,Not urban area,0,1,52,1968,Female,1,0,A2,99,99,99,,,,,,,,Median Range,2,2,A4,99,99,99,,Y,,Y,,
4364,A3  A1  A2  A5  A1  A5  A4  A1  A2  A8  A2  A5  A1  A8  A7   ,1,Less,A3,0,Doesn't do activity,A1,1,Less,A2,2,No change,A5,0,Doesn't do activity,A1,2,No change,A5,1,Less,A4,0,Doesn't do activity,A1,1,Less,A2,3,More,A8,1,Less,A2,2,No change,A5,0,Doesn't do activity,A1,3,More,A8,3,More,A7,7,7,7,7,7,7,7,7,7,6,7,7,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,0,5401,75,U,Urban area,1,0,40,1980,Male,0,1,A1,0,1,White,,,,,,,Y,Below Median Range,1,3,A3,0,1,All other fields,,,Y,,,
4365,A6  A1  A1  A1  A5  A1  A8  A1  A5  A1  A2  A1  A1  A8  A1   ,3,More,A6,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,2,No change,A5,0,Doesn't do activity,A1,3,More,A8,0,Doesn't do activity,A1,2,No change,A5,0,Doesn't do activity,A1,1,Less,A2,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A8,0,Doesn't do activity,A1,7,4,5,1,7,5,7,7,7,7,7,7,6,2,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,A7,A1,A8,0,1,5495,75,U,Urban area,1,0,54,1966,Female,1,0,A2,0,1,White,,,,,,,Y,Above Median Range,3,1,A7,1,0,Lost job,Y,,,,,
4366,A1  A2  A2  A3  A8  A1  A2  A1  A1  A7  A7  A7  A1  A7  A8   ,0,Doesn't do activity,A1,1,Less,A2,1,Less,A2,1,Less,A3,3,More,A8,0,Doesn't do activity,A1,1,Less,A2,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A7,3,More,A7,3,More,A7,0,Doesn't do activity,A1,3,More,A7,3,More,A8,7,7,6,7,6,7,7,6,6,6,7,7,7,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,A4,A7,A8,0,2,5476,99,R,Not urban area,0,1,58,1962,Female,1,0,A2,0,1,White,,,,,,,Y,Above Median Range,3,1,A5,0,1,All other fields,,,,,,Y
4367,A6  A6  A8  A6  A5  A5  A8  A6  A4  A6  A4  A6  A1  A7  A1   ,3,More,A6,3,More,A6,3,More,A8,3,More,A6,2,No change,A5,2,No change,A5,3,More,A8,3,More,A6,1,Less,A4,3,More,A6,1,Less,A4,3,More,A6,0,Doesn't do activity,A1,3,More,A7,0,Doesn't do activity,A1,7,7,7,7,7,7,7,7,7,7,2,7,7,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,A7,A5,A8,0,1,5340,99,R,Not urban area,0,1,24,1996,Female,1,0,A2,0,1,White,,,,,,,Y,Median Range,2,2,A4,0,1,All other fields,,,,Y,,
4368,A1  A5  A5  A2  A5  A5  A5  A1  A5  A1  A5  A5  A5  A5  A1   ,0,Doesn't do activity,A1,2,No change,A5,2,No change,A5,1,Less,A2,2,No change,A5,2,No change,A5,2,No change,A5,0,Doesn't do activity,A1,2,No change,A5,0,Doesn't do activity,A1,2,No change,A5,2,No change,A5,2,No change,A5,2,No change,A5,0,Doesn't do activity,A1,7,7,7,7,7,7,7,7,7,7,7,7,7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,0,5701,76,C,Not urban area,0,1,27,1993,Female,1,0,A2,0,1,White,,,,,,,Y,Above Median Range,3,1,A5,0,1,All other fields,,Y,,,,
4370,A1  A1  A3  A1  A4  A1  A4  A1  A1  A1  A2  A4  A1  A8  A6   ,0,Doesn't do activity,A1,0,Doesn't do activity,A1,1,Less,A3,0,Doesn't do activity,A1,1,Less,A4,0,Doesn't do activity,A1,1,Less,A4,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,1,Less,A2,1,Less,A4,0,Doesn't do activity,A1,3,More,A8,3,More,A6,7,6,5,1,6,6,7,7,7,6,7,7,7,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,A7,A8,A12,0,1,5478,76,C,Not urban area,0,1,60,1960,Female,1,0,A2,0,1,White,,,,,,,Y,Above Median Range,3,1,A7,0,1,All other fields,,,,,,Y
4373,A5  A7  A3  A1  A8  A8  A5  A1  A5  A8  A2  A7  A1  A8  A7   ,2,No change,A5,3,More,A7,1,Less,A3,0,Doesn't do activity,A1,3,More,A8,3,More,A8,2,No change,A5,0,Doesn't do activity,A1,2,No change,A5,3,More,A8,1,Less,A2,3,More,A7,0,Doesn't do activity,A1,3,More,A8,3,More,A7,7,7,7,3,7,7,7,7,7,6,7,7,7,0,1,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,A2,A11,A12,0,3,5301,76,C,Not urban area,0,1,22,1998,Female,1,0,A2,0,1,White,,,,,,,Y,Below Median Range,1,3,A2,1,0,Lost job,Y,,,,,
4374,A5  A4  A5  A1  A6  A1  A6  A1  A1  A5  A5  A7  A1  A7  A7   ,2,No change,A5,1,Less,A4,2,No change,A5,0,Doesn't do activity,A1,3,More,A6,0,Doesn't do activity,A1,3,More,A6,0,Doesn't do activity,A1,0,Doesn't do activity,A1,2,No change,A5,2,No change,A5,3,More,A7,0,Doesn't do activity,A1,3,More,A7,3,More,A7,7,6,6,4,6,6,7,7,7,7,6,7,7,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,A5,A7,A9,0,1,5155,99,R,Not urban area,0,1,66,1954,Male,0,1,A1,0,1,White,,,,,,,Y,Above Median Range,3,1,A8,0,1,All other fields,,Y,,,,
4375,A1  A1  A1  A1  A7  A1  A4  A1  A2  A1  A5  A6  A1  A7  A1   ,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A7,0,Doesn't do activity,A1,1,Less,A4,0,Doesn't do activity,A1,1,Less,A2,0,Doesn't do activity,A1,2,No change,A5,3,More,A6,0,Doesn't do activity,A1,3,More,A7,0,Doesn't do activity,A1,6,4,4,5,6,6,6,6,6,5,4,6,6,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,A7,A10,99,0,1,5156,76,C,Not urban area,0,1,59,1961,Female,1,0,A2,0,1,White,,,,,,,Y,Above Median Range,3,1,A6,0,1,All other fields,Y,,,,Y,
4379,A5  A5  A1  A1  A7  A6  A6  A1  A1  A5  A5  A6  A1  A6  A5   ,2,No change,A5,2,No change,A5,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A7,3,More,A6,3,More,A6,0,Doesn't do activity,A1,0,Doesn't do activity,A1,2,No change,A5,2,No change,A5,3,More,A6,0,Doesn't do activity,A1,3,More,A6,2,No change,A5,7,5,5,2,6,4,7,7,6,5,5,6,6,2,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,A7,A1,A8,0,1,5250,99,R,Not urban area,0,1,61,1959,Female,1,0,A2,0,1,White,,,,,,,Y,Above Median Range,3,1,A5,0,1,All other fields,,Y,,,,
4381,A1  A1  A1  A1  A5  A1  A5  A1  A5  A8  A8  A8  A1  A6  A8   ,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,2,No change,A5,0,Doesn't do activity,A1,2,No change,A5,0,Doesn't do activity,A1,2,No change,A5,3,More,A8,3,More,A8,3,More,A8,0,Doesn't do activity,A1,3,More,A6,3,More,A8,7,7,7,4,4,6,7,4,7,4,4,7,7,2,1,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,A2,A1,A6,0,2,5255,99,R,Not urban area,0,1,52,1968,Female,1,0,A2,0,1,White,,,,,,,Y,Above Median Range,3,1,A5,0,1,All other fields,,,,Y,,
4382,A1  A1  A1  A1  A7  A1  A2  A1  A1  A7  A2  A2  A1  A2  A5   ,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A7,0,Doesn't do activity,A1,1,Less,A2,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A7,1,Less,A2,1,Less,A2,0,Doesn't do activity,A1,1,Less,A2,2,No change,A5,7,5,6,1,5,4,6,7,7,7,5,5,5,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,A10,A8,A9,0,1,5148,99,R,Not urban area,0,1,78,1942,Female,1,0,A2,0,1,White,,,,,,,Y,Above Median Range,3,1,A5,0,1,All other fields,,,,,,Y
4383,A1  A1  A1  A1  A8  A1  A8  A1  A1  A8  A6  A8  A1  A8  A8   ,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A8,0,Doesn't do activity,A1,3,More,A8,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A8,3,More,A6,3,More,A8,0,Doesn't do activity,A1,3,More,A8,3,More,A8,7,5,5,4,6,5,7,7,7,6,5,7,7,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,A7,A8,A5,0,1,5251,99,R,Not urban area,0,1,54,1966,Female,1,0,A2,0,1,White,,,,,,,Y,Above Median Range,3,1,A7,0,1,All other fields,,,,,,Y
4387,A8  A1  A4  A1  A5  A6  A3  A1  A1  A6  A6  A4  A1  A6  A6   ,3,More,A8,0,Doesn't do activity,A1,1,Less,A4,0,Doesn't do activity,A1,2,No change,A5,3,More,A6,1,Less,A3,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A6,3,More,A6,1,Less,A4,0,Doesn't do activity,A1,3,More,A6,3,More,A6,7,7,7,2,7,7,7,7,7,7,6,7,7,2,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,A8,A1,A11,0,1,5672,99,R,Not urban area,0,1,29,1991,Female,1,0,A2,0,1,White,,,,,,,Y,Below Median Range,1,3,A3,0,1,All other fields,,,,,,Y
4388,A3  A1  A1  A1  A7  A1  A4  A1  A1  A1  A4  A5  A1  A4  A5   ,1,Less,A3,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A7,0,Doesn't do activity,A1,1,Less,A4,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,1,Less,A4,2,No change,A5,0,Doesn't do activity,A1,1,Less,A4,2,No change,A5,7,4,4,4,5,4,7,7,6,7,4,5,5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,0,5757,99,R,Not urban area,0,1,63,1957,Female,1,0,A2,0,1,White,,,,,,,Y,Above Median Range,3,1,A6,0,1,All other fields,,,,,,Y
4389,A4  A1  A1  A1  A8  A5  A8  A1  A1  A6  A7  A8  A1  A8  A7   ,1,Less,A4,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A8,2,No change,A5,3,More,A8,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A6,3,More,A7,3,More,A8,0,Doesn't do activity,A1,3,More,A8,3,More,A7,1,1,1,3,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,A2,A7,A10,0,2,5251,99,R,Not urban area,0,1,65,1955,Female,1,0,A2,0,1,White,,,,,,,Y,Above Median Range,3,1,A6,0,1,All other fields,,,,,,Y
4391,A5  A6  A3  A6  A7  A1  A7  A1  A1  A5  A2  A7  A1  A6  A6   ,2,No change,A5,3,More,A6,1,Less,A3,3,More,A6,3,More,A7,0,Doesn't do activity,A1,3,More,A7,0,Doesn't do activity,A1,0,Doesn't do activity,A1,2,No change,A5,1,Less,A2,3,More,A7,0,Doesn't do activity,A1,3,More,A6,3,More,A6,7,7,6,7,7,7,7,7,7,7,7,7,7,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,A7,A4,A12,0,2,5733,99,R,Not urban area,0,1,59,1961,Male,0,1,A1,0,1,White,,,,,,,Y,Median Range,2,2,A4,0,1,All other fields,,,,Y,,
4393,A1  A1  A1  A1  A1  A1  A3  A1  A7  A7  A5  A3  A1  A4  A4   ,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,1,Less,A3,0,Doesn't do activity,A1,3,More,A7,3,More,A7,2,No change,A5,1,Less,A3,0,Doesn't do activity,A1,1,Less,A4,1,Less,A4,6,6,6,4,6,6,6,6,6,5,5,6,6,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,A12,A7,A5,0,1,5401,75,U,Urban area,1,0,39,1981,Male,0,1,A1,0,1,White,,,,,,,Y,Below Median Range,1,3,A2,99,99,99,Y,,,Y,,
4394,A1  A1  A1  A1  A6  A1  A1  A1  A1  A1  A1  A1  A1  A1  A1   ,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,3,More,A6,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,0,Doesn't do activity,A1,6,6,4,4,6,6,7,6,6,6,4,6,6,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,0,5674,99,R,Not urban area,0,1,83,1937,Female,1,0,A2,0,1,White,,,,,,,Y,Below Median Range,1,3,A3,0,1,All other fields,,,,,,Y
4395,A5  A1  A1  A5  A5  A1  A7  A1  A7  A5  A7  A7  A1  A8  A5   ,2,No change,A5,0,Doesn't do activity,A1,0,Doesn't do activity,A1,2,No change,A5,2,No change,A5,0,Doesn't do activity,A1,3,More,A7,0,Doesn't do activity,A1,3,More,A7,2,No change,A5,3,More,A7,3,More,A7,0,Doesn't do activity,A1,3,More,A8,2,No change,A5,7,4,7,4,7,7,7,7,7,7,7,6,4,0,1,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,1,0,1,A2,A11,A13,0,3,5465,75,U,Urban area,1,0,56,1964,Female,1,0,A2,0,1,White,,,,,,,Y,Above Median Range,3,1,A7,1,0,Lost job,Y,,,,,
